Link Status,Description,IPFS Link,p5.js Versions,Other JS Libraries,Artifact URI HTTP,Artifact URI fxhash,Display URI HTTP,Display URI fxhash,Thumbnail URI HTTP,Thumbnail URI fxhash,Generative URI HTTP,Generative URI fxhash
working,Tezstract is a generative art project with 69 iterations.  The theme is abstract line and circles.   P5Js 1600x2048 2024 Allow up to 1 minute for art to render.,https://gateway.fxhash2.xyz/ipfs/QmebZxZh4eBMfp8C7qjesMSx5AfqnDKqCf8F7YhiSFTddB,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/Qmc3FkPzBV8rmsdXehM9QhA4zFqauS7ZgnWFmj2nyYXq7d/?fxhash=ooSxvdSoDupFJTFeSzz5LtAkFFbbFmF9evPr15JD1ufbacrHxpV\u0026fxiteration=1\u0026fxminter=tz1tZLXmtgEHpCuQwZVicVEvxZBFyUGPsBd3,https://gateway.fxhash2.xyz/ipfs/Qmc3FkPzBV8rmsdXehM9QhA4zFqauS7ZgnWFmj2nyYXq7d/?fxhash=ooSxvdSoDupFJTFeSzz5LtAkFFbbFmF9evPr15JD1ufbacrHxpV\u0026fxiteration=1\u0026fxminter=tz1tZLXmtgEHpCuQwZVicVEvxZBFyUGPsBd3,https://gateway.ipfs.io/ipfs/QmV692yEJ5w3ai3yqMei6xPyQPvJqLw3v7Mk4JMJWKjf3d,https://gateway.fxhash2.xyz/ipfs/QmV692yEJ5w3ai3yqMei6xPyQPvJqLw3v7Mk4JMJWKjf3d,https://gateway.ipfs.io/ipfs/QmRxPt86zU5ErzG9xe5eBdD838Hk4u72QrWueHiViczhzp,https://gateway.fxhash2.xyz/ipfs/QmRxPt86zU5ErzG9xe5eBdD838Hk4u72QrWueHiViczhzp,https://gateway.ipfs.io/ipfs/Qmc3FkPzBV8rmsdXehM9QhA4zFqauS7ZgnWFmj2nyYXq7d,https://gateway.fxhash2.xyz/ipfs/Qmc3FkPzBV8rmsdXehM9QhA4zFqauS7ZgnWFmj2nyYXq7d
working,"The iris, the colored part of your eye that controls light entering the pupil, has a unique pattern of streaks and colors. These intricate details can be mathematically modeled using Bezier curves, which are smooth curves defined by points on a computer. This allows researchers to potentially compress iris recognition data for more efficient identification. The size of token is compatible with all browsers and devices. Sclera color is selected randomly from 27 RGB colors. Iris color is selected randomly from 11 sets of RGB harmonic colors. Name of Sclera color and Iris color is shown in features. Download and save by pressing ""s"" or ""S"" keys. This will give you a .PNG file with the name of ""Eyes_{hash}"".",-,No p5.js found,No other libraries found,-,-,https://gateway.ipfs.io/ipfs/QmdheFjB5EGzsQHVkyKzshwU1sceVriPETqD9pK78muf7m,https://gateway.fxhash2.xyz/ipfs/QmdheFjB5EGzsQHVkyKzshwU1sceVriPETqD9pK78muf7m,https://gateway.ipfs.io/ipfs/QmP9ryRUR7BK2zWkssZTBdTWcLXTRCNCW1TigNbxMvN2Ex,https://gateway.fxhash2.xyz/ipfs/QmP9ryRUR7BK2zWkssZTBdTWcLXTRCNCW1TigNbxMvN2Ex,-,-
working,"May is coming soon, my favorite month, I wanted to create, this is what this month reminds me of, below is one of my favorite poems: ""It was of May"" (S. di G.) Verse 1 It was of May, and they were falling into your lap bunches and bunches of red cherries, Fresh was the air and all of the garden was scented with rose, for a hundred paces. It was of May; I, no, I don’t forget a song sung with two voices; more time passes and more I remember fresh was the air and the sweet song. And she said: “Love, love! my love, you’re going far away; you’re leaving me and I count the hours, who knows when you shall return!” I responded: “I will return when the roses return, if this bloom returns in May, then in May I will be here.” Verse 2 And I returned, and now, like that time, we sing together the old song; time passes and the world turns, but true love, no, that doesn’t change course. Of you, my beauty, I fell in love, if you remember, in front of the fountain: The water there inside never dries, and a wound of love never heals. It never heals; that healed if it could be, my joy, amidst this perfumed air I would not be looking at you! And I say to you: “Love, love! my love, returned I have, May returns and love returns, do with me what you wish!”",https://gateway.fxhash2.xyz/ipfs/QmaPEHgmsAf7a2iD6fqrw71tHzp3yYNoAKA6Gc5LeL11Mm,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmUTN6YaKREGs3VgF6z7PVRUJ7xhiiPfUAz63pgKEDVYVj/?fxhash=oo9KcYgdz5shLbBcLeDnDSRgaJVVCbSbwfz9wZm1ae5cmthT83G\u0026fxiteration=1\u0026fxminter=tz11zab3QeHgsZmTrayzp7HgUkWYh8MrzaQV,https://gateway.fxhash2.xyz/ipfs/QmUTN6YaKREGs3VgF6z7PVRUJ7xhiiPfUAz63pgKEDVYVj/?fxhash=oo9KcYgdz5shLbBcLeDnDSRgaJVVCbSbwfz9wZm1ae5cmthT83G\u0026fxiteration=1\u0026fxminter=tz11zab3QeHgsZmTrayzp7HgUkWYh8MrzaQV,https://gateway.ipfs.io/ipfs/QmT8t2A2AVP85zDeHnzv9ZpUX8MD4vt3Sv848EFfdXuXvz,https://gateway.fxhash2.xyz/ipfs/QmT8t2A2AVP85zDeHnzv9ZpUX8MD4vt3Sv848EFfdXuXvz,https://gateway.ipfs.io/ipfs/QmXNn2YuaMxdy1nRDSknpQeD3nYrv29j3i4d2JAtCH3cNb,https://gateway.fxhash2.xyz/ipfs/QmXNn2YuaMxdy1nRDSknpQeD3nYrv29j3i4d2JAtCH3cNb,https://gateway.ipfs.io/ipfs/QmUTN6YaKREGs3VgF6z7PVRUJ7xhiiPfUAz63pgKEDVYVj,https://gateway.fxhash2.xyz/ipfs/QmUTN6YaKREGs3VgF6z7PVRUJ7xhiiPfUAz63pgKEDVYVj
working,"Our civilization is inseparable from our cities, and this project studies what the code, using only rectangles, circles and some noise, can tell us about the ones we currently inhabit or the future ones we may build on Earth or somewhere beyond. We may plan them orderly, but they often become chaotic due to the nature of humans and the cosmos itself, and these same forces can lead to decay, decommissioning or destruction However, how high or low we go largely depends on us. Features: Plan & Order, Entropy & Resistance, Decay & Disintegration plus, there are numerous variations in palettes, city designs, perspective, motion effects, project sizes, building types, lighting… Hope that you will enjoy your mint.  Thank you for support! Press 's' to save the canvas or ‘4’ (or ‘H’) for a 4x HD image resolution PNG.  Vanilla 2D p5js without additional libraries created with love for code and generative art. @Qotonana, April 2024",-,No p5.js found,No other libraries found,-,-,https://gateway.ipfs.io/ipfs/QmRbzgkGLT4oYuoFAfLQqekvgk51bXdHnqvBDdx2t3zvSv,https://gateway.fxhash2.xyz/ipfs/QmRbzgkGLT4oYuoFAfLQqekvgk51bXdHnqvBDdx2t3zvSv,https://gateway.ipfs.io/ipfs/QmbTiVEUeb7nVniYi4tgjU8gaCcz9me1yPHfHyimx5mfi3,https://gateway.fxhash2.xyz/ipfs/QmbTiVEUeb7nVniYi4tgjU8gaCcz9me1yPHfHyimx5mfi3,-,-
working,Inspired by West African Wax Prints,https://gateway.fxhash2.xyz/ipfs/QmVCxQAVGJ4cjbDV7nJxwvGpZh5FQ8WXRHLjGqwagg3xHp,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmQJM4mSWJB2QdJPnkJQ4EERxpERoB32QG6pYMUk2aPZzp/?fxhash=ookXmBRRhfEzXa6qeXTMgDyVp1DHCpHJ6spMyMoYcRprfTtj2GH\u0026fxiteration=1\u0026fxminter=tz1DJNBSxiDVRSyJxuDLnBPVD8YpnXxspQg5,https://gateway.fxhash2.xyz/ipfs/QmQJM4mSWJB2QdJPnkJQ4EERxpERoB32QG6pYMUk2aPZzp/?fxhash=ookXmBRRhfEzXa6qeXTMgDyVp1DHCpHJ6spMyMoYcRprfTtj2GH\u0026fxiteration=1\u0026fxminter=tz1DJNBSxiDVRSyJxuDLnBPVD8YpnXxspQg5,https://gateway.ipfs.io/ipfs/QmWZfyjCsBfvjqQooNRknG7m7rdoFJcErMVK1aYTwTo1pe,https://gateway.fxhash2.xyz/ipfs/QmWZfyjCsBfvjqQooNRknG7m7rdoFJcErMVK1aYTwTo1pe,https://gateway.ipfs.io/ipfs/QmQgArfgRsqGzFv8JLEcCKKgFvB8KTAVKygPsXnLEVDGnD,https://gateway.fxhash2.xyz/ipfs/QmQgArfgRsqGzFv8JLEcCKKgFvB8KTAVKygPsXnLEVDGnD,https://gateway.ipfs.io/ipfs/QmQJM4mSWJB2QdJPnkJQ4EERxpERoB32QG6pYMUk2aPZzp,https://gateway.fxhash2.xyz/ipfs/QmQJM4mSWJB2QdJPnkJQ4EERxpERoB32QG6pYMUk2aPZzp
working,Inspired by West African Wax Prints Created with p5.js,https://gateway.fxhash2.xyz/ipfs/QmbhMBczmHLf8eUUxLzU5hTBVbXztY6taEPknTNWP6Fd9Z,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmWqfWUJsMi9QKFHTNUDs5NVtZUiAgXh2uxVjBhJEXf4MY/?fxhash=ooUbS8jZ1qNSnkh8tnMdKqWXrsApYrWS3ft2Tq39QRJKDy7r9T3\u0026fxiteration=1\u0026fxminter=tz1dxhBTGN7y9sMuEuMrBNMdcqCqhNuQcRuF,https://gateway.fxhash2.xyz/ipfs/QmWqfWUJsMi9QKFHTNUDs5NVtZUiAgXh2uxVjBhJEXf4MY/?fxhash=ooUbS8jZ1qNSnkh8tnMdKqWXrsApYrWS3ft2Tq39QRJKDy7r9T3\u0026fxiteration=1\u0026fxminter=tz1dxhBTGN7y9sMuEuMrBNMdcqCqhNuQcRuF,https://gateway.ipfs.io/ipfs/QmZHK5MEr7Z6hXktH2WQjSGyGpBnW3u2xgkuCz3ymow6RC,https://gateway.fxhash2.xyz/ipfs/QmZHK5MEr7Z6hXktH2WQjSGyGpBnW3u2xgkuCz3ymow6RC,https://gateway.ipfs.io/ipfs/QmQ9jw6LfVeC3fZjs1oKArtmJ5GU8FNNsf74pVLpdzmVg7,https://gateway.fxhash2.xyz/ipfs/QmQ9jw6LfVeC3fZjs1oKArtmJ5GU8FNNsf74pVLpdzmVg7,https://gateway.ipfs.io/ipfs/QmWqfWUJsMi9QKFHTNUDs5NVtZUiAgXh2uxVjBhJEXf4MY,https://gateway.fxhash2.xyz/ipfs/QmWqfWUJsMi9QKFHTNUDs5NVtZUiAgXh2uxVjBhJEXf4MY
working,Miracle of Art by Arts of Chet It's amazing how different this project is. It builds on projects from many years ago. And it may be the way I will continue to create future projects. Thanks for your support. Thanks for Generated: PureSpider,https://gateway.fxhash2.xyz/ipfs/Qmca9SGkUEtT23hegF7PWbp3RAHmmn6qTMgD1gQwC2aMZL,3.0.1 / 3.3.0,No other libraries found,https://gateway.ipfs.io/ipfs/QmXjyaeXibMfSvdKP5RdvqZPBTCfXoeAQVwNuMHHVZU9aT/?fxhash=ooujNH1Byb5sc14DYzEzvmVTRcnibuNSdQAZzdcLjdf6NTnDNCy\u0026fxiteration=1\u0026fxminter=tz1Hq2qTwPWsy69r3QmoqjoWXSqgvcjis29G,https://gateway.fxhash2.xyz/ipfs/QmXjyaeXibMfSvdKP5RdvqZPBTCfXoeAQVwNuMHHVZU9aT/?fxhash=ooujNH1Byb5sc14DYzEzvmVTRcnibuNSdQAZzdcLjdf6NTnDNCy\u0026fxiteration=1\u0026fxminter=tz1Hq2qTwPWsy69r3QmoqjoWXSqgvcjis29G,https://gateway.ipfs.io/ipfs/QmNdpcJsgPZyk1W91XPtj2cgkF3yqgAPGqY4BZ9H8ekPks,https://gateway.fxhash2.xyz/ipfs/QmNdpcJsgPZyk1W91XPtj2cgkF3yqgAPGqY4BZ9H8ekPks,https://gateway.ipfs.io/ipfs/QmRDVd46aRjzMsY3rcUpHPo993iUD3m5FjpgrFskhzCNmF,https://gateway.fxhash2.xyz/ipfs/QmRDVd46aRjzMsY3rcUpHPo993iUD3m5FjpgrFskhzCNmF,https://gateway.ipfs.io/ipfs/QmXjyaeXibMfSvdKP5RdvqZPBTCfXoeAQVwNuMHHVZU9aT,https://gateway.fxhash2.xyz/ipfs/QmXjyaeXibMfSvdKP5RdvqZPBTCfXoeAQVwNuMHHVZU9aT
working,Backgammon p5js,https://gateway.fxhash2.xyz/ipfs/QmRQ9CVyCFtTBgEiR2j5BSv4zfam7W6QMZhaKv87aeS3Ka,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmYvAXep4Zq4gjxXz15UgiqtwnDTZM8jL4NsJ1vbBaNMCM/?fxhash=ooLk9jUCSs2zNTxieDHzqjJNcpGjMBuxyczyc3ziHi8orBqeLT2\u0026fxiteration=100\u0026fxminter=tz1pmk9eNd3vpkkpCHU2pBgKJqTmbf2pobrn,https://gateway.fxhash2.xyz/ipfs/QmYvAXep4Zq4gjxXz15UgiqtwnDTZM8jL4NsJ1vbBaNMCM/?fxhash=ooLk9jUCSs2zNTxieDHzqjJNcpGjMBuxyczyc3ziHi8orBqeLT2\u0026fxiteration=100\u0026fxminter=tz1pmk9eNd3vpkkpCHU2pBgKJqTmbf2pobrn,https://gateway.ipfs.io/ipfs/QmPC2q8Ln22asxg3fosjYzU976rotyVwj8vh1WC2fT5gD4,https://gateway.fxhash2.xyz/ipfs/QmPC2q8Ln22asxg3fosjYzU976rotyVwj8vh1WC2fT5gD4,https://gateway.ipfs.io/ipfs/QmV6c7Tra3R5s1hS41Mg2WGDWqaroZjcHdgfN1MJrtA52Q,https://gateway.fxhash2.xyz/ipfs/QmV6c7Tra3R5s1hS41Mg2WGDWqaroZjcHdgfN1MJrtA52Q,https://gateway.ipfs.io/ipfs/QmYvAXep4Zq4gjxXz15UgiqtwnDTZM8jL4NsJ1vbBaNMCM,https://gateway.fxhash2.xyz/ipfs/QmYvAXep4Zq4gjxXz15UgiqtwnDTZM8jL4NsJ1vbBaNMCM
Request Error: 500 Server Error: Internal Server Error for url: https://www.fxhash.xyz/generative/30798,-,-,-,-,-,-,-,-,-,-,-,-
"Request Error: HTTPSConnectionPool(host='www.fxhash.xyz', port=443): Read timed out. (read timeout=5)",-,-,-,-,-,-,-,-,-,-,-,-
working,"Vinyl tape is available in vibrant colors and can be quite appealing. It is affordable and easy to find at home improvement stores. It might be more convenient for drawing artwork than acrylic paint. However, it is intended for temporary use and not suitable for artwork meant to last. Despite this, once it is recorded on a blockchain, it gains permanence.  This piece has multiple color versions and various shapes and lengths.",-,No p5.js found,No other libraries found,-,-,https://gateway.ipfs.io/ipfs/QmVwDUn7hhVHcRWCF3rAFD36cUrS2RkKkK9yqyvcbV98hk,https://gateway.fxhash2.xyz/ipfs/QmVwDUn7hhVHcRWCF3rAFD36cUrS2RkKkK9yqyvcbV98hk,https://gateway.ipfs.io/ipfs/QmRrS63fh4RBnBN2mw9tc1URdffnZ6M2mvdnTL78FRpaja,https://gateway.fxhash2.xyz/ipfs/QmRrS63fh4RBnBN2mw9tc1URdffnZ6M2mvdnTL78FRpaja,-,-
working,"Suiboku-ga is an art form that is painted all at once, making full use of the materials and the vigor of the brush. The improvisational approach to perfection, without modification and making positive use of unpredictable results, is common to contemporary painting and resonates with the spirit of generative art. The shade of the ink is controlled by the amount of water. The tonality of Suiboku-ga is formed not by the brightness but by the transparency of the sumi ink caused by the water. This characteristic creates the individuality of Suiboku-ga and forms the concept of painting with only one color of sumi ink. This work also uses the multilayered transparency created by the codes to depict a landscape that blends into the haze. This work was created in JavaScript code using p5.js. The landscape is drawn solely by code, applying oriental perspective. What is generated is not the form of the plant in 3D, but a 2D iconography. This is an attempt to express the abstract perspective of landscape painting as seen in ink painting by using codes. The image is drawn as a square with one side the length of the browser's short side. The result is resized to the size of the browser, and the image size also changes with the browser zoom. Press the S key to download a png file of the resized image. The image depicts pine trees in the mist, hazy mountains and trees in the distance, and azaleas in the foreground. I hope that the monochrome tones will remind you of the colorful landscape of spring in Japan.",-,No p5.js found,No other libraries found,-,-,https://gateway.ipfs.io/ipfs/Qmdmk54vENq47caPrmCGdGz5M3wSKgxLzwozfmAUhNjyfY,https://gateway.fxhash2.xyz/ipfs/Qmdmk54vENq47caPrmCGdGz5M3wSKgxLzwozfmAUhNjyfY,https://gateway.ipfs.io/ipfs/QmXbPfEN1oQDMyRyHrsrU7M7oqnSSKaNk3E8LYjykFzWfu,https://gateway.fxhash2.xyz/ipfs/QmXbPfEN1oQDMyRyHrsrU7M7oqnSSKaNk3E8LYjykFzWfu,-,-
Request Error: 500 Server Error: Internal Server Error for url: https://www.fxhash.xyz/generative/30802,-,-,-,-,-,-,-,-,-,-,-,-
"Request Error: HTTPSConnectionPool(host='www.fxhash.xyz', port=443): Read timed out. (read timeout=5)",-,-,-,-,-,-,-,-,-,-,-,-
working,Battlefield by Arts of Chet It is a sacred place. If you have no experience before Please do not enter at all. Thanks for Generated: PureSpider,https://gateway.fxhash2.xyz/ipfs/QmbZnS2NS7JU9foC8Cq7wJjxWrb8xrdpSKZUku3Csgcr2U,3.0.1 / 3.3.0,No other libraries found,https://gateway.ipfs.io/ipfs/QmWQSzmgivdqyf4kGe8FrFjuoBDEHFz9T5YFWsDDEYsWSj/?fxhash=oow5N98EVvbqtwmyLz4rnnwRj6sc3MkzfSfNaXf568GK5sMLWzU\u0026fxiteration=1\u0026fxminter=tz1uiH8VTQv4nxeYq82cN9e7Ufu7PCRuXh49,https://gateway.fxhash2.xyz/ipfs/QmWQSzmgivdqyf4kGe8FrFjuoBDEHFz9T5YFWsDDEYsWSj/?fxhash=oow5N98EVvbqtwmyLz4rnnwRj6sc3MkzfSfNaXf568GK5sMLWzU\u0026fxiteration=1\u0026fxminter=tz1uiH8VTQv4nxeYq82cN9e7Ufu7PCRuXh49,https://gateway.ipfs.io/ipfs/QmUZaSsgLZ1udvwBhRE8UzJt57NBZzZ46MkDKBA7MYLsAs,https://gateway.fxhash2.xyz/ipfs/QmUZaSsgLZ1udvwBhRE8UzJt57NBZzZ46MkDKBA7MYLsAs,https://gateway.ipfs.io/ipfs/QmeAwau77Z6t2rHhMdookoik6XKASfW1rEuKGH7QYsY74t,https://gateway.fxhash2.xyz/ipfs/QmeAwau77Z6t2rHhMdookoik6XKASfW1rEuKGH7QYsY74t,https://gateway.ipfs.io/ipfs/QmWQSzmgivdqyf4kGe8FrFjuoBDEHFz9T5YFWsDDEYsWSj,https://gateway.fxhash2.xyz/ipfs/QmWQSzmgivdqyf4kGe8FrFjuoBDEHFz9T5YFWsDDEYsWSj
working,"Delve into a canvas woven from the finest gossamer threads of rutile, where reality blurs with the surreal. Save canvas: ""s"" PNG, ""j"" JPG 50% Royalties split with primary token minter Rutilated / @mylinali / April 2023 Mint available until 01 May 2024, 00:00",https://gateway.fxhash2.xyz/ipfs/Qmdwmrk6X7KJrhQ3nH6vbMSY5BXLNhQq2Bpr7ouonvXJLd,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmNVQexpZshQTuDSJev14aWGrU4ULVGf427KzpTczkZ4aM/?fxhash=ooL3X59E1Ny9h7VzSUn1ReSKDWuH3TFbJc6yYqvW4CYj4a5zwe4\u0026fxiteration=1\u0026fxminter=tz1eswceJ7pKJdTQfZ5Bm1KLGeyWRGnsH8GN,https://gateway.fxhash2.xyz/ipfs/QmNVQexpZshQTuDSJev14aWGrU4ULVGf427KzpTczkZ4aM/?fxhash=ooL3X59E1Ny9h7VzSUn1ReSKDWuH3TFbJc6yYqvW4CYj4a5zwe4\u0026fxiteration=1\u0026fxminter=tz1eswceJ7pKJdTQfZ5Bm1KLGeyWRGnsH8GN,https://gateway.ipfs.io/ipfs/QmdzGBQ3m4TUawQe1DrJuYgBJcPjeHzTA4NhsW2k8Wo4Bq,https://gateway.fxhash2.xyz/ipfs/QmdzGBQ3m4TUawQe1DrJuYgBJcPjeHzTA4NhsW2k8Wo4Bq,https://gateway.ipfs.io/ipfs/QmaPbpdLU8kgw8aAZuRVa6tTHJLF6pMvx3aUJ7PD6apgAe,https://gateway.fxhash2.xyz/ipfs/QmaPbpdLU8kgw8aAZuRVa6tTHJLF6pMvx3aUJ7PD6apgAe,https://gateway.ipfs.io/ipfs/QmNVQexpZshQTuDSJev14aWGrU4ULVGf427KzpTczkZ4aM,https://gateway.fxhash2.xyz/ipfs/QmNVQexpZshQTuDSJev14aWGrU4ULVGf427KzpTczkZ4aM
working,"Lines of color, scrawled upon a page. Released as a thank you to collectors. Assuming I got reserves right: - Each iteration of Discombobulation owned at time of mint should earn you a guaranteed reserve of Scrawl - Remaining reserves are oversubscribed, with one slot per project owned.",https://gateway.fxhash2.xyz/ipfs/QmZGxwkrXEJN7UzQken13tjRMt7Rdg5SQvrC15aFZzZm4n,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmSg67DyqgG4vof7n5mxNBUJ2rBxU7oGgpsqnpaWmghD42/?fxhash=ooHCY7m6irLqbfT8r5PGvdfcGYb5giLGHq8zqKUNAvS48AMCQi5\u0026fxiteration=1\u0026fxminter=tz16cfVocYVL8DAy7ddUB6C322mB8nmhtc15,https://gateway.fxhash2.xyz/ipfs/QmSg67DyqgG4vof7n5mxNBUJ2rBxU7oGgpsqnpaWmghD42/?fxhash=ooHCY7m6irLqbfT8r5PGvdfcGYb5giLGHq8zqKUNAvS48AMCQi5\u0026fxiteration=1\u0026fxminter=tz16cfVocYVL8DAy7ddUB6C322mB8nmhtc15,https://gateway.ipfs.io/ipfs/Qmci6yVT93sCq52CuPrg2szv26Ky2GkSt5AB4orofPcfxV,https://gateway.fxhash2.xyz/ipfs/Qmci6yVT93sCq52CuPrg2szv26Ky2GkSt5AB4orofPcfxV,https://gateway.ipfs.io/ipfs/QmTwR2FpirYtbXeZn42tTT1TswnHzt8pB7XSXijNGoaKQQ,https://gateway.fxhash2.xyz/ipfs/QmTwR2FpirYtbXeZn42tTT1TswnHzt8pB7XSXijNGoaKQQ,https://gateway.ipfs.io/ipfs/QmSg67DyqgG4vof7n5mxNBUJ2rBxU7oGgpsqnpaWmghD42,https://gateway.fxhash2.xyz/ipfs/QmSg67DyqgG4vof7n5mxNBUJ2rBxU7oGgpsqnpaWmghD42
working,Generative glitch piece. Created with code in Hydra. Press [s] to save the image in PNG 29/04/2024 By Daniel Oropeza Made with Hydra. License: CC BY-NC-SA 4.0,https://gateway.fxhash2.xyz/ipfs/QmNvSHz1PW581EMRCEtMNPxBG6HjGpCiom2jNBetEPS3kj,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmXfV7bE3rEFntvaKhEJu4AZmCVp3p7HVT4L74SEQmSoru/?fxhash=ooLxzwr4svJJp9tLR961UdBGTLwQMFgvqhuysZiS9FnvcFpuQ5B\u0026fxiteration=1\u0026fxminter=tz1DQHM7fsxeLoftEj2UeKLw7E4dXbWBvA4Y,https://gateway.fxhash2.xyz/ipfs/QmXfV7bE3rEFntvaKhEJu4AZmCVp3p7HVT4L74SEQmSoru/?fxhash=ooLxzwr4svJJp9tLR961UdBGTLwQMFgvqhuysZiS9FnvcFpuQ5B\u0026fxiteration=1\u0026fxminter=tz1DQHM7fsxeLoftEj2UeKLw7E4dXbWBvA4Y,https://gateway.ipfs.io/ipfs/QmQ3LvEPgyhHdVBU9xxFM2vtL7vJPfNQ2prBej2wXr2gSi,https://gateway.fxhash2.xyz/ipfs/QmQ3LvEPgyhHdVBU9xxFM2vtL7vJPfNQ2prBej2wXr2gSi,https://gateway.ipfs.io/ipfs/QmasvguQa2EgEU484rdhW2NQn5gj1zvLjD4kTWkt4rgdLf,https://gateway.fxhash2.xyz/ipfs/QmasvguQa2EgEU484rdhW2NQn5gj1zvLjD4kTWkt4rgdLf,https://gateway.ipfs.io/ipfs/QmXfV7bE3rEFntvaKhEJu4AZmCVp3p7HVT4L74SEQmSoru,https://gateway.fxhash2.xyz/ipfs/QmXfV7bE3rEFntvaKhEJu4AZmCVp3p7HVT4L74SEQmSoru
working,"Tetraquad merges Reptile's expertise in geometric art with Thomas Art's vision of generative design. Through computational algorithms, this collaboration explores the dynamic interplay of tetrahedral and quadrilateral forms, yielding captivating visual compositions. Dive into a mesmerizing world where mathematics and creativity converge. Made by p5.js s = save",https://gateway.fxhash2.xyz/ipfs/QmRum7nhXjLAWjzFUoGtvLu1q6URCeFdc1sSz1DSeiQfRK,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmVdquCZnMkG9ZfSHtaFVrrQ2CHG4gQPZEnQ5vAxZMrJR6/?fxhash=oozgsCGgpKPzjJiqpC15Exotjjk7jzEpNXYrAF6vjrWsitWvvAV\u0026fxiteration=1\u0026fxminter=tz1wWFnY8iHPa3eBpWLvYYmKAMUSFSr6F5rF,https://gateway.fxhash2.xyz/ipfs/QmVdquCZnMkG9ZfSHtaFVrrQ2CHG4gQPZEnQ5vAxZMrJR6/?fxhash=oozgsCGgpKPzjJiqpC15Exotjjk7jzEpNXYrAF6vjrWsitWvvAV\u0026fxiteration=1\u0026fxminter=tz1wWFnY8iHPa3eBpWLvYYmKAMUSFSr6F5rF,https://gateway.ipfs.io/ipfs/QmTgRriLs2WTt4ak95pZh1wgshYzZG6r7DKWc8mgQWuziJ,https://gateway.fxhash2.xyz/ipfs/QmTgRriLs2WTt4ak95pZh1wgshYzZG6r7DKWc8mgQWuziJ,https://gateway.ipfs.io/ipfs/QmSHnpoyvyxkkXiGBps6dfELFYQ1Zkt5NrYvYxgsVVXq2r,https://gateway.fxhash2.xyz/ipfs/QmSHnpoyvyxkkXiGBps6dfELFYQ1Zkt5NrYvYxgsVVXq2r,https://gateway.ipfs.io/ipfs/QmVdquCZnMkG9ZfSHtaFVrrQ2CHG4gQPZEnQ5vAxZMrJR6,https://gateway.fxhash2.xyz/ipfs/QmVdquCZnMkG9ZfSHtaFVrrQ2CHG4gQPZEnQ5vAxZMrJR6
working,"The size of token is compatible with all browsers and devices. Background color is selected randomly from 22 RGB colors. Branches color is selected randomly from 72 RGB colors. Number of branches is selected randomly between 10 to 60. Download and save by pressing ""s"" or ""S"" keys. This will give you a .PNG file whit the name of ""cyPollock_{hash}"".",-,No p5.js found,No other libraries found,-,-,https://gateway.ipfs.io/ipfs/QmemEyMVnDHDV8P11ccCizvk1asDbirUu3Nz3hD7oQshz5,https://gateway.fxhash2.xyz/ipfs/QmemEyMVnDHDV8P11ccCizvk1asDbirUu3Nz3hD7oQshz5,https://gateway.ipfs.io/ipfs/QmXneVQPEqDgNod1swgBm1ZPsG5fB95PUydYoZS1wpSWeW,https://gateway.fxhash2.xyz/ipfs/QmXneVQPEqDgNod1swgBm1ZPsG5fB95PUydYoZS1wpSWeW,-,-
